CustomerID,Age,Gender,MaritalStatus,Income,Region,PolicyType,PolicyStartYear,PremiumMonthly,ClaimsMade,ClaimsRejected,LastClaimAmount,RenewalStatus,CustomerSatisfaction,NumberOfInquiriesLastYear,HouseType,LifeInsuranceType,HealthInsurancePlan,CustomerFeedbackScore,DigitalPlatformUsage,PolicyUpgradesLastYear,FraudulentClaims,PolicyDurationMonths,CoverDetails,TimeToResolutionDays,ClaimReasons,CommunicationMeans,CustomerServiceFrequency,ServiceNature,PolicyDiscounts,PremiumPaymentFrequency,MissedPayments,VehicleType
161,38,F,Widowed,42000,Kiambu,Health,2017,159,3,1,1300,Not Renewed,1,1,Bungalow,Term,Premium,9,Medium,1,1,71,Comprehensive,26,Accident,Email,1,Update,3,Annually,4,Mercedes
157,18,M,Divorced,36204,Busia,Health,2021,194,2,0,0,Not Renewed,2,1,Bungalow,Term,Premium,10,Medium,0,0,22,Standard,2,Maturity,In-Person,1,Complaint,1,Weekly,1,Subaru Forester
173,20,M,Single,58946,Nairobi,Property,2021,146,2,1,3000,Not Renewed,3,0,Bungalow,Term,Basic,7,High,1,0,128,Comprehensive,3,Drought,Email,10,Query,18,Quarterly,5,Mercedes
191,25,F,Single,47806,Kisumu,Health,2017,133,2,0,2000,Not Renewed,1,3,Apartment,Term,Premium,7,Medium,1,0,311,Standard,24,Accident,Phone Call,10,Update,7,Annually,5,Mercedes
200,19,F,Married,46537,Eldoret,Health,2020,180,1,0,0,Not Renewed,1,2,Bungalow,Whole,,9,High,2,0,35,Standard,18,Maturity,Skype,10,Update,6,Monthly,0,Toyota Land Cruiser V8
107,38,F,Divorced,46552,Kiambu,Motor,2019,197,2,2,0,Not Renewed,4,2,Bungalow,Term,Premium,3,Medium,1,0,102,Comprehensive,7,Accident,Text,1,Query,0,Annually,2,Subaru Forester
129,35,M,Divorced,37046,Turkana,Motor,2021,186,1,1,0,Not Renewed,2,1,Apartment,Term,Basic,1,Medium,2,1,18,Standard,3,Maturity,Email,0,Query,1,Annually,1,Mazda CX-5
98,18,M,Divorced,30756,Kisumu,Property,2017,142,0,1,2000,Not Renewed,1,2,Apartment,Term,Basic,5,Medium,1,0,316,Comprehensive,14,Accident,Text,1,Query,1,Quarterly,4,Mercedes
170,46,M,Single,58392,Kisumu,Property,2017,116,0,0,2000,Not Renewed,3,2,Bungalow,Term,Basic,9,Medium,0,1,40,Standard,11,Theft,Email,7,Update,10,Quarterly,5,Mercedes
158,39,M,Divorced,30285,Eldoret,Property,2021,164,3,2,1420,Not Renewed,3,0,,,,1,High,2,0,7,Basic,3,Health Issue,Skype,4,Complaint,3,Monthly,3,Subaru Forester
150,46,M,Single,79382,Kisumu,Health,2019,126,1,1,50,Not Renewed,5,1,Apartment,Term,Basic,6,Medium,1,0,219,Standard,2,Death,Email,1,Update,2,Quarterly,5,Mercedes
107,24,M,Widowed,53968,Kiambu,Property,2017,128,0,1,2000,Not Renewed,1,1,Bungalow,Term,Basic,6,Medium,1,0,163,Standard,7,Accident,Phone Call,2,Update,10,Annually,1,Mercedes
102,36,F,Divorced,45798,Eldoret,Education,2020,128,3,1,910,Not Renewed,1,0,Bungalow,Term,Premium,8,High,1,0,348,Standard,4,Death,Email,0,Query,8,Monthly,1,Subaru Forester
25,38,M,Single,40169,Kisumu,Agricultural,2017,165,3,2,0,Not Renewed,3,0,Bungalow,Term,Basic,8,Medium,0,0,288,Comprehensive,16,Theft,Email,8,Query,4,Quarterly,1,Mercedes
149,30,F,Single,32765,Mombasa,Property,2018,115,3,0,0,Not Renewed,1,2,Bungalow,Term,Basic,9,High,1,0,318,Basic,16,Health Issue,Email,2,Complaint,2,Monthly,2,Toyota Land Cruiser V8
200,18,F,Single,67498,Turkana,Health,2018,135,0,1,50,Not Renewed,3,1,Bungalow,Term,Premium,7,Medium,1,0,468,Comprehensive,2,Accident,Email,10,Query,2,Weekly,1,Mazda CX-5
50,61,M,Single,32198,Busia,Health,2017,147,1,2,0,Not Renewed,2,3,Rental,Whole,Basic,8,High,2,0,36,Standard,2,Maturity,Email,5,Complaint,1,Monthly,1,Toyota Land Cruiser V8
22,54,F,Widowed,32900,Busia,Property,2018,157,1,0,0,Not Renewed,1,1,Apartment,Whole,Basic,9,High,0,0,36,Standard,2,Maturity,Email,10,Complaint,1,Weekly,1,Subaru Forester
21,55,M,Single,36000,Kisumu,Education,2019,148,0,2,0,Not Renewed,3,0,Bungalow,Whole,Premium,1,Medium,1,0,36,Standard,3,Maturity,Email,10,Complaint,2,Weekly,2,Mazda CX-5
20,38,M,Married,40649,Kiambu,Health,2017,150,0,1,0,Not Renewed,1,1,Bungalow,Whole,Basic,9,Medium,2,0,26,Standard,2,Maturity,Email,0,Complaint,2,Semi-Annual,1,Nissan X-Trail
19,43,M,Divorced,58400,Kisumu,Property,2017,162,0,1,0,Not Renewed,2,1,Bungalow,Whole,Premium,1,Medium,0,0,36,Standard,2,Drought,Email,10,Complaint,2,Quarterly,1,Toyota Land Cruiser V8
200,19,F,Divorced,37000,Eldoret,Health,2021,158,4,1,0,Not Renewed,2,0,Bungalow,Term,Premium,9,High,2,0,61,Comprehensive,11,Accident,Skype,4,Complaint,5,Quarterly,1,Subaru Forester
120,34,M,Single,68975,Eldoret,Livestock,2020,120,4,0,80,Not Renewed,1,2,Bungalow,Term,Premium,1,High,0,0,16,Standard,9,Health Issue,Skype,0,Complaint,0,Monthly,2,Mercedes
175,60,F,Divorced,43809,Busia,Livestock,2018,100,3,0,40,Not Renewed,4,2,Bungalow,Term,Basic,7,High,0,1,23,Comprehensive,6,Drought,Email,10,Update,3,Annually,5,Nissan X-Trail
148,23,M,Single,79605,Nairobi,Agricultural,2019,126,1,0,2100,Not Renewed,4,1,Bungalow,Term,Basic,7,Medium,0,0,48,Comprehensive,6,Accident,Email,2,Update,12,Annually,5,Nissan X-Trail
80,40,M,Divorced,37291,Busia,Property,2016,151,1,1,151,Renewed,1,3,Apartment,Term,Basic,4,High,1,1,98,Basic,3,Health Issue,Email,1,Complaint,0,Monthly,1,Subaru Forester
123,58,F,Single,49670,Kisumu,Property,2019,150,0,2,1500,Not Renewed,2,2,Apartment,Whole,Basic,6,Medium,0,0,258,Comprehensive,2,Accident,Email,8,Update,15,Quarterly,5,Mercedes
200,19,M,Single,43853,Busia,Education,2016,170,1,2,134,Not Renewed,5,1,Apartment,Term,Basic,1,Medium,1,1,31,Basic,2,Death,Skype,9,Complaint,24,Monthly,0,Subaru Forester
130,29,F,Divorced,67548,Kiambu,Property,2020,147,3,1,0,Not Renewed,3,2,Bungalow,Whole,Basic,5,High,0,0,120,Standard,13,Death,Email,9,Complaint,14,Quarterly,0,Mercedes
200,34,M,Single,67891,Kisumu,Agricultural,2015,110,2,1,2100,Not Renewed,2,1,Bungalow,Term,Basic,10,Medium,0,1,243,Standard,7,Property Damage,Phone Call,4,Query,20,Quarterly,5,Toyota Harrier
134,67,F,Single,50289,Busia,Property,2021,136,3,2,2000,Not Renewed,2,3,Apartment,Term,Premium,5,Medium,1,0,118,Comprehensive,16,Drought,Email,4,Update,4,Annually,5,Mercedes
152,34,F,Widowed,60900,Kisumu,Property,2017,118,4,1,2700,Not Renewed,1,1,Bungalow,Term,Premium,10,High,0,0,309,Basic,6,Theft,Email,7,Complaint,5,Quarterly,2,Mercedes
162,39,M,Divorced,48507,Eldoret,Education,2016,138,1,0,0,Not Renewed,5,0,Bungalow,Term,Premium,7,High,0,0,21,Comprehensive,2,Health Issue,Email,10,Complaint,1,Monthly,0,Subaru Forester
31,25,M,Married,60869,Eldoret,Health,2021,147,0,0,0,Not Renewed,1,1,Apartment,Term,Premium,5,Medium,2,0,87,Basic,8,Accident,Skype,1,Update,5,Quarterly,3,Subaru Forester
39,48,M,Single,57160,Kisumu,Agricultural,2019,100,1,2,600,Not Renewed,1,0,Bungalow,Term,Basic,10,High,0,0,164,Standard,7,Theft,Email,2,Complaint,19,Annually,5,Mercedes
165,39,M,Single,40877,Eldoret,Property,2015,132,1,0,45,Not Renewed,3,1,Bungalow,Term,Premium,7,Medium,1,0,112,Standard,27,Theft,Email,2,Query,4,Annually,2,Mercedes
39,18,F,Married,40652,Turkana,Agricultural,2017,196,0,0,270,Not Renewed,2,3,Bungalow,Term,Premium,10,Medium,1,0,90,Basic,20,Death,Skype,8,Update,6,Annually,2,Mercedes
98,19,F,Divorced,36502,Narok,Motor,2020,174,0,0,0,Not Renewed,1,2,Rental,Whole,,1,High,2,1,11,Standard,5,Accident,Skype,2,Complaint,1,Annually,1,Subaru Forester
22,48,F,Divorced,42493,Eldoret,Motor,2017,176,1,0,0,Not Renewed,1,3,Rental,Whole,,1,Low,2,1,31,Standard,7,Accident,Skype,4,Complaint,1,Annually,1,Subaru Forester
18,36,F,Divorced,48409,Eldoret,Motor,2021,196,2,0,0,Not Renewed,1,3,Rental,Whole,,2,Medium,2,1,58,Standard,7,Accident,Skype,1,Complaint,1,Annually,1,Subaru Forester
11,36,F,Divorced,49808,Eldoret,Motor,2021,118,1,0,0,Not Renewed,1,3,Rental,Whole,,2,Low,2,1,29,Standard,7,Accident,Skype,1,Complaint,1,Annually,0,Subaru Forester
17,54,F,Divorced,49975,Eldoret,Motor,2021,117,3,0,0,Not Renewed,1,3,Rental,Whole,,2,Medium,2,1,4,Standard,7,Accident,Skype,1,Complaint,1,Annually,0,Subaru Forester
200,18,M,Divorced,40056,Kisumu,Property,2021,136,1,2,972,Not Renewed,1,2,Bungalow,Whole,,9,Medium,2,0,20,Comprehensive,3,Drought,Email,1,Feedback,1,Monthly,2,Mazda CX-5
127,40,M,Single,39568,Kisumu,Education,2020,181,2,1,360,Not Renewed,3,1,Bungalow,Whole,Basic,10,Medium,0,1,360,Standard,28,Drought,Email,1,Update,1,Quarterly,5,Mercedes
160,38,M,Single,64957,Busia,Education,2019,168,2,0,0,Not Renewed,1,1,Bungalow,Term,Premium,8,High,1,0,6,Basic,3,Accident,Email,1,Update,4,Quarterly,5,Subaru Forester
87,59,M,Widowed,32400,Kiambu,Property,2016,170,0,1,2000,Not Renewed,5,1,Bungalow,Term,Premium,9,High,2,0,147,Comprehensive,5,Accident,Email,9,Query,13,Quarterly,1,Mercedes
175,38,F,Single,36924,Eldoret,Property,2021,191,2,1,2800,Not Renewed,2,1,,Term,,2,Medium,0,0,23,Standard,5,Floods,In-Person,2,Complaint,1,Semi-Annual,0,Subaru Forester
121,37,M,Single,46059,Kiambu,Property,2018,140,2,0,400,Not Renewed,5,1,Apartment,Term,Basic,10,Medium,1,0,82,Comprehensive,28,Accident,Text,2,Update,2,Annually,5,Subaru Forester
53,28,F,Divorced,60497,Kisumu,Agricultural,2019,120,1,1,239,Not Renewed,4,3,Bungalow,Term,Basic,9,High,1,0,50,Premium,3,Accident,Phone Call,8,Update,0,Quarterly,2,Toyota Harrier
86,30,F,Single,45000,Busia,Property,2017,197,1,0,205,Not Renewed,1,2,Apartment,Term,Basic,10,Medium,1,0,188,Comprehensive,5,Accident,Email,6,Query,14,Quarterly,2,Subaru Forester
21,64,M,Single,73508,Busia,Property,2021,190,2,2,6,Not Renewed,1,2,,,,1,Medium,2,0,21,Standard,3,Maturity,Skype,1,Complaint,0,Monthly,0,Subaru Forester
58,42,M,Widowed,32200,Busia,Property,2021,190,2,2,170,Not Renewed,1,2,,,,1,Low,2,0,21,Standard,3,Maturity,Skype,1,Complaint,0,Annually,1,Subaru Forester
59,43,M,Widowed,32300,Busia,Property,2021,190,1,1,25,Renewed,1,2,,,,1,Low,2,0,21,Standard,2,Maturity,Skype,1,Complaint,0,Annually,2,Subaru Forester
60,64,M,Widowed,32400,Busia,Property,2021,190,1,1,20,Renewed,1,2,,,,1,High,2,0,21,Standard,2,Maturity,Skype,1,Complaint,1,Annually,1,Subaru Forester
94,18,M,Divorced,62037,Busia,Property,2015,160,1,0,0,Not Renewed,4,1,Apartment,Whole,Basic,4,Medium,0,0,36,Premium,8,Maturity,In-Person,3,Feedback,10,Weekly,2,Subaru Forester
170,52,F,Single,43698,Kisumu,Education,2019,108,2,1,200,Not Renewed,2,1,Apartment,Term,Basic,7,Medium,1,1,49,Standard,17,Death,Email,5,Query,1,Weekly,5,Mercedes
146,23,M,Widowed,70859,Turkana,Property,2018,158,1,2,1800,Not Renewed,1,1,Bungalow,Whole,Basic,10,High,1,1,287,Comprehensive,8,Accident,Email,1,Query,1,Quarterly,5,Nissan X-Trail
143,25,M,Single,78076,Eldoret,Property,2019,176,2,2,1600,Not Renewed,1,1,Rental,Whole,Basic,1,High,0,0,40,Standard,3,Death,Skype,1,Complaint,3,Monthly,4,Mazda CX-5
200,18,F,Widowed,37956,Busia,Property,2018,143,0,0,0,Renewed,5,0,,,,1,Medium,0,0,12,Comprehensive,18,Theft,Phone Call,3,Complaint,0,Annually,0,Mazda CX-5
158,24,F,Married,30679,Narok,Education,2021,110,0,0,0,Not Renewed,1,1,Bungalow,Term,Basic,9,Medium,1,0,9,Comprehensive,24,Death,Email,2,Update,18,Quarterly,5,Toyota Harrier
125,35,M,Single,40025,Kiambu,Property,2019,133,0,1,0,Not Renewed,1,2,Apartment,Whole,Basic,8,High,1,1,26,Comprehensive,4,Death,Text,2,Query,1,Annually,1,Toyota Land Cruiser V8
124,34,F,Divorced,30423,Mombasa,Property,2020,113,0,1,0,Not Renewed,2,3,Bungalow,Whole,Premium,5,Low,1,0,8,Basic,5,Death,Phone Call,2,Query,2,Semi-Annual,2,Toyota Harrier
125,40,F,Single,70000,Kisumu,Property,2021,114,0,1,0,Not Renewed,1,3,Bungalow,Whole,Premium,3,Low,1,0,9,Basic,4,Death,In-Person,1,Update,2,Monthly,1,Toyota Land Cruiser V8
126,28,F,Divorced,32000,Mombasa,Property,2021,120,1,1,0,Not Renewed,4,1,Bungalow,Whole,Premium,5,Low,1,0,6,Basic,6,Death,Text,1,Query,2,Weekly,2,Toyota Land Cruiser V8
123,50,M,Single,68970,Turkana,Property,2020,194,4,2,500,Not Renewed,1,2,Bungalow,Term,Basic,2,High,0,0,235,Comprehensive,28,Theft,Email,3,Query,26,Annually,5,Mazda CX-5
20,38,F,Divorced,56917,Busia,Motor,2016,114,2,2,0,Not Renewed,3,2,,,,7,High,1,1,12,Comprehensive,9,Health Issue,Email,2,Complaint,6,Weekly,2,Subaru Forester
200,18,M,Married,45697,Turkana,Property,2021,118,3,0,2000,Not Renewed,1,3,Rental,,Basic,1,High,0,1,283,Comprehensive,3,Floods,Skype,3,Complaint,2,Annually,1,Subaru Forester
130,25,F,Married,47968,Eldoret,Property,2020,140,1,0,0,Not Renewed,5,3,Bungalow,Term,Basic,4,High,0,0,6,Standard,26,Accident,Email,1,Complaint,2,Annually,3,Subaru Forester
158,62,M,Divorced,40379,Eldoret,Property,2021,141,0,0,0,Not Renewed,4,2,Bungalow,Term,Basic,1,High,1,1,32,Premium,3,Maturity,Skype,9,Complaint,2,Monthly,1,Subaru Forester
95,18,F,Widowed,60732,Kisumu,Property,2019,140,1,1,200,Not Renewed,4,1,Apartment,Term,Premium,8,Medium,0,0,314,Comprehensive,5,Theft,Email,3,Update,17,Annually,3,Mercedes
200,19,F,Divorced,46358,Mombasa,Health,2017,188,0,2,0,Not Renewed,3,3,Bungalow,Term,Premium,9,High,0,0,185,Comprehensive,9,Accident,Phone Call,3,Update,10,Annually,1,Mercedes
173,19,M,Single,65280,Kitui,Health,2016,189,4,2,2000,Not Renewed,4,2,Bungalow,Term,Premium,1,Medium,1,1,32,Comprehensive,4,Maturity,Skype,10,Update,14,Quarterly,2,Subaru Forester
200,36,F,Single,48795,Kisumu,Property,2019,126,3,0,1400,Not Renewed,2,1,Bungalow,Term,Basic,8,Low,1,0,190,Comprehensive,14,Maturity,Email,7,Update,14,Quarterly,5,Nissan X-Trail
138,46,M,Single,59207,Turkana,Property,2017,126,0,2,2000,Not Renewed,1,0,Apartment,Term,Premium,8,Medium,1,0,20,Comprehensive,23,Theft,Email,10,Complaint,0,Quarterly,3,Subaru Forester
123,46,M,Single,50789,Kisumu,Property,2018,134,0,1,2000,Not Renewed,3,1,Apartment,Term,Basic,6,High,0,1,88,Standard,6,Theft,Email,10,Update,3,Quarterly,3,Mercedes
20,19,F,Widowed,63835,Kiambu,Education,2021,174,1,0,89,Not Renewed,1,2,Bungalow,Term,Basic,6,High,2,0,90,Premium,3,Accident,Email,0,Complaint,0,Annually,2,Toyota Land Cruiser V8
35,21,M,Single,64907,Nairobi,Property,2021,185,1,1,2000,Not Renewed,3,1,Bungalow,Term,Premium,8,Medium,2,1,18,Comprehensive,16,Floods,Email,1,Query,14,Annually,5,Mercedes
150,24,F,Single,78693,Eldoret,Property,2016,166,2,2,62,Not Renewed,1,2,Bungalow,Term,Premium,8,High,0,1,13,Comprehensive,3,Theft,Email,3,Complaint,0,Quarterly,2,Mercedes
123,45,M,Single,76096,Busia,Education,2021,187,1,0,55,Not Renewed,1,3,Rental,Whole,Premium,2,Medium,0,1,18,Standard,3,Accident,Email,4,Feedback,0,Annually,1,Mercedes
192,18,F,Divorced,46350,Turkana,Education,2017,120,0,0,1700,Not Renewed,1,2,Bungalow,Term,Premium,3,Medium,1,0,120,Comprehensive,18,Accident,Email,3,Update,1,Weekly,1,Mercedes
123,65,M,Widowed,48097,Kisumu,Agricultural,2020,142,0,0,2800,Not Renewed,1,1,Bungalow,Term,Basic,10,High,0,0,83,Standard,12,Theft,Email,1,Query,9,Annually,0,Mercedes
83,25,M,Divorced,61094,Busia,Education,2021,100,3,0,72,Not Renewed,3,2,Apartment,Term,Premium,6,High,1,0,35,Standard,4,Property Damage,Text,1,Complaint,0,Annually,3,Mazda CX-5
29,18,F,Divorced,40760,Kiambu,Health,2015,130,0,0,1900,Not Renewed,4,0,Bungalow,Term,Premium,9,Medium,2,0,48,Comprehensive,5,Accident,Text,0,Query,6,Annually,5,Mercedes
1,20,M,Divorced,45687,Eldoret,Health,2021,193,2,1,0,Not Renewed,2,1,,,Basic,1,High,1,1,121,Standard,12,Health Issue,Skype,5,Complaint,8,Semi-Annual,2,Subaru Forester
121,40,M,Single,68793,Kisumu,Property,2020,105,1,0,250,Not Renewed,1,0,Bungalow,Term,Premium,9,High,1,1,175,Basic,12,Theft,Phone Call,5,Complaint,4,Quarterly,5,Mercedes
97,38,M,Single,60254,Kisumu,Agricultural,2017,137,3,0,2400,Not Renewed,4,1,Bungalow,Term,Premium,10,Medium,0,1,15,Basic,25,Theft,Text,10,Complaint,10,Quarterly,0,Mercedes
32,68,M,Single,59071,Eldoret,Property,2015,142,1,1,900,Not Renewed,5,0,Bungalow,Term,Basic,2,Medium,0,0,345,Comprehensive,7,Theft,Email,1,Update,3,Quarterly,1,Mercedes
143,67,F,Single,50289,Kiambu,Agricultural,2019,112,3,2,450,Not Renewed,1,2,Bungalow,Term,Basic,10,High,2,0,333,Comprehensive,16,Accident,Email,1,Query,12,Quarterly,5,Mercedes
123,49,M,Widowed,50000,Kisumu,Agricultural,2016,178,0,1,500,Not Renewed,1,1,Bungalow,Term,Basic,10,High,1,1,349,Comprehensive,4,Accident,Email,2,Query,3,Annually,2,Subaru Forester
23,19,M,Divorced,54870,Eldoret,Education,2020,166,4,1,19,Not Renewed,2,0,Bungalow,Term,Premium,2,Medium,0,0,30,Comprehensive,3,Theft,Email,2,Update,1,Quarterly,2,Subaru Forester
175,64,F,Single,69308,Kisumu,Livestock,2015,148,0,0,2500,Not Renewed,4,1,Apartment,Term,Basic,8,Medium,0,1,54,Comprehensive,7,Death,Phone Call,0,Complaint,17,Quarterly,5,Mercedes
147,53,M,Single,60298,Kisumu,Health,2017,197,2,1,180,Not Renewed,2,0,Bungalow,Term,Premium,9,Medium,2,0,250,Basic,18,Accident,Email,5,Update,1,Quarterly,3,Mercedes
167,50,M,Single,48239,Busia,Property,2017,156,0,1,2000,Not Renewed,2,1,Bungalow,Term,Basic,5,Medium,2,0,182,Comprehensive,16,Accident,Text,1,Update,2,Annually,5,Mercedes
20,38,M,Widowed,75941,Kisumu,Property,2016,198,4,1,1300,Not Renewed,1,1,Apartment,Term,Basic,10,Medium,2,1,375,Comprehensive,27,Floods,Skype,6,Query,3,Annually,4,Mercedes
20,30,F,Married,45600,Eldoret,Property,2017,198,2,0,0,Not Renewed,2,0,Bungalow,Term,Basic,8,High,2,0,20,Comprehensive,5,Death,Phone Call,2,Query,2,Monthly,4,Subaru Forester
190,62,F,Widowed,48753,Eldoret,Property,2019,196,0,1,142,Not Renewed,1,0,Bungalow,Term,Premium,10,High,0,1,27,Basic,25,Theft,Email,2,Query,19,Quarterly,3,Mercedes
120,34,M,Divorced,36578,Eldoret,Property,2019,120,2,1,49,Renewed,3,1,Bungalow,Term,Basic,3,Medium,1,0,120,Standard,4,Maturity,Phone Call,1,Feedback,1,Annually,1,Subaru Forester
102,36,F,Single,78495,Turkana,Health,2019,149,2,1,1600,Not Renewed,2,1,Bungalow,Term,Premium,9,High,2,0,374,Standard,15,Death,Phone Call,2,Query,13,Annually,3,Mercedes
195,42,M,Single,37087,Eldoret,Property,2016,193,0,2,2000,Not Renewed,1,0,Apartment,Term,Premium,10,Medium,0,1,262,Basic,17,Drought,Email,2,Update,2,Weekly,5,Mercedes
127,53,F,Single,60489,Kisumu,Agricultural,2019,127,1,1,1500,Not Renewed,1,2,Bungalow,Term,Basic,8,High,0,1,265,Comprehensive,11,Drought,Phone Call,3,Complaint,10,Weekly,5,Nissan X-Trail
105,28,M,Single,34967,Kiambu,Property,2019,108,1,2,350,Not Renewed,4,1,Bungalow,Term,Basic,3,High,2,0,294,Standard,17,Theft,Email,10,Update,19,Weekly,4,Mercedes
37,41,M,Divorced,68920,Kiambu,Motor,2019,157,3,0,0,Not Renewed,1,2,Bungalow,Term,Premium,5,Medium,0,0,128,Standard,19,Accident,Email,4,Query,10,Quarterly,0,Subaru Forester
167,53,M,Single,42809,Turkana,Agricultural,2015,138,0,2,2000,Not Renewed,2,1,Bungalow,Term,Premium,4,High,1,0,340,Comprehensive,26,Accident,Text,8,Query,5,Quarterly,3,Mercedes
126,34,M,Widowed,78905,Nairobi,Health,2020,137,3,2,270,Not Renewed,3,2,Bungalow,Term,Premium,9,High,2,0,196,Comprehensive,24,Accident,Email,8,Update,12,Semi-Annual,5,Mercedes
153,26,M,Single,74809,Kisumu,Agricultural,2019,151,1,0,300,Not Renewed,1,0,Bungalow,Term,Basic,9,High,0,1,126,Standard,23,Death,Email,1,Update,8,Quarterly,3,Mercedes
148,25,M,Single,70396,Kisumu,Property,2020,138,4,0,1200,Not Renewed,4,1,Apartment,Term,Basic,10,High,2,0,200,Comprehensive,19,Theft,Email,10,Query,10,Weekly,5,Mercedes
123,58,M,Divorced,40796,Kiambu,Property,2015,131,0,2,0,Renewed,3,2,,,,5,Medium,2,1,6,Comprehensive,18,Floods,Email,1,Complaint,6,Monthly,0,Mercedes
51,49,M,Divorced,60832,Narok,Health,2017,176,1,2,184,Not Renewed,1,3,Bungalow,Whole,,4,High,1,0,16,Comprehensive,2,Death,Skype,2,Complaint,1,Monthly,5,Subaru Forester
170,25,M,Single,36882,Eldoret,Motor,2019,124,4,1,0,Not Renewed,1,0,Bungalow,Term,Premium,10,Medium,0,0,122,Comprehensive,14,Accident,Phone Call,9,Complaint,1,Quarterly,1,Toyota Harrier
123,45,F,Single,68097,Kisumu,Health,2020,159,0,0,8,Not Renewed,3,1,Bungalow,Term,Basic,7,Medium,0,1,14,Basic,11,Death,Text,6,Update,6,Quarterly,4,Mercedes
105,62,M,Widowed,38479,Nairobi,Agricultural,2017,113,2,1,2000,Not Renewed,4,2,Bungalow,Term,Premium,8,Medium,0,0,84,Comprehensive,13,Accident,Email,1,Update,15,Quarterly,5,Mercedes
129,60,M,Single,45873,Kisumu,Education,2018,124,0,2,1500,Not Renewed,4,1,Apartment,Term,Premium,1,High,0,0,343,Basic,20,Maturity,Email,5,Query,10,Quarterly,5,Mercedes
147,32,F,Single,34960,Eldoret,Motor,2021,158,1,1,59,Not Renewed,1,1,Rental,Whole,Premium,8,High,2,0,31,Comprehensive,8,Accident,Email,0,Complaint,7,Monthly,3,Subaru Forester
172,34,M,Single,58906,Kisumu,Agricultural,2021,170,3,2,3000,Not Renewed,5,0,Bungalow,Term,Basic,10,High,2,1,43,Comprehensive,7,Drought,Text,3,Update,15,Quarterly,5,Mercedes
200,19,F,Single,51856,Kiambu,Property,2021,154,3,0,0,Not Renewed,1,1,Rental,Whole,,7,High,2,0,158,Standard,28,Property Damage,Skype,3,Complaint,4,Monthly,1,Mazda CX-5
150,37,M,Widowed,62984,Eldoret,Agricultural,2017,140,1,1,400,Not Renewed,3,1,Bungalow,Term,Basic,5,Medium,1,0,215,Standard,2,Accident,Email,2,Query,6,Weekly,5,Toyota Harrier
170,62,M,Single,35489,Busia,Property,2016,187,3,2,2600,Not Renewed,1,2,Apartment,Whole,Basic,10,Medium,1,0,58,Comprehensive,9,Accident,Email,3,Update,18,Semi-Annual,1,Nissan X-Trail
125,34,M,Single,60794,Nakuru,Property,2020,188,0,2,2500,Not Renewed,1,3,Bungalow,Term,Premium,5,High,1,0,366,Basic,3,Theft,Email,3,Update,6,Quarterly,5,Mercedes
28,30,F,Divorced,30693,Eldoret,Health,2018,177,0,2,2000,Not Renewed,1,3,Apartment,Whole,Premium,8,Medium,1,0,339,Basic,9,Drought,Skype,2,Update,10,Weekly,2,Subaru Forester
31,29,F,Widowed,57550,Kisumu,Property,2017,196,0,1,1500,Not Renewed,1,2,Apartment,Whole,Premium,7,High,2,0,222,Basic,6,Accident,Text,2,Update,11,Weekly,2,Toyota Harrier
34,25,M,Married,65482,Mombasa,Health,2020,190,0,1,2500,Not Renewed,1,2,Bungalow,Whole,Premium,8,High,1,0,226,Basic,18,Theft,Skype,2,Update,11,Monthly,2,Toyota Land Cruiser V8
37,36,F,Widowed,69999,Mombasa,Health,2019,179,0,1,500,Not Renewed,1,2,Apartment,Whole,Basic,6,Medium,1,0,242,Basic,4,Theft,Email,2,Update,9,Weekly,2,Toyota Land Cruiser V8
42,38,M,Divorced,60699,Mombasa,Health,2018,184,0,1,200,Not Renewed,1,2,Bungalow,Whole,Premium,7,Medium,1,0,178,Basic,5,Accident,Text,2,Update,11,Annually,1,Toyota Land Cruiser V8
94,37,M,Single,52618,Busia,Property,2020,131,4,2,2400,Not Renewed,4,2,Rental,Term,Basic,8,Medium,0,1,306,Comprehensive,18,Theft,Email,8,Query,16,Quarterly,5,Subaru Forester
200,19,M,Single,54366,Turkana,Property,2021,197,1,0,10,Not Renewed,5,0,,,,1,High,2,0,148,Standard,5,Maturity,Skype,4,Feedback,10,Monthly,1,Mazda CX-5
150,48,M,Single,67920,Kiambu,Property,2020,133,3,1,2000,Not Renewed,5,1,Bungalow,Term,Premium,10,High,1,0,454,Basic,19,Accident,Email,5,Query,22,Quarterly,1,Mercedes
168,19,M,Divorced,53204,Busia,Property,2020,172,2,0,0,Not Renewed,2,2,Bungalow,Whole,Premium,2,High,2,0,78,Comprehensive,16,Death,Email,3,Complaint,21,Monthly,1,Subaru Forester
178,23,M,Married,40954,Eldoret,Education,2021,116,1,0,176,Not Renewed,4,2,,,,2,Low,2,1,179,Basic,3,Floods,Email,1,Update,5,Monthly,1,Mazda CX-5
21,22,M,Married,40954,Eldoret,Education,2021,116,1,0,176,Not Renewed,4,2,,,,2,Low,2,1,179,Basic,3,Floods,Email,1,Update,5,Monthly,1,Mazda CX-5
21,22,M,Married,40954,Eldoret,Education,2021,116,1,0,176,Not Renewed,4,2,,,,2,Low,2,1,179,Basic,3,Floods,Email,1,Update,5,Monthly,1,Mazda CX-5
21,22,M,Married,40954,Eldoret,Education,2021,116,1,0,176,Not Renewed,4,2,,,,2,Low,2,1,179,Basic,3,Floods,Email,1,Update,5,Monthly,1,Mazda CX-5
